,id,count,date,year,month,species
8,CC,9,Jun-2022,2022,Jun,Glaucous-winged Gull
9,CS,0,Jun-2022,2022,Jun,Glaucous-winged Gull
10,EC,9,Jun-2022,2022,Jun,Glaucous-winged Gull
11,EM,0,Jun-2022,2022,Jun,Glaucous-winged Gull
12,BP,0,Jun-2022,2022,Jun,Glaucous-winged Gull
13,NF1,0,Jun-2022,2022,Jun,Glaucous-winged Gull
14,NF2,0,Jun-2022,2022,Jun,Glaucous-winged Gull
15,SA,1,Jun-2022,2022,Jun,Glaucous-winged Gull
16,IM,0,Jun-2022,2022,Jun,Glaucous-winged Gull
17,MC1,3,Jun-2022,2022,Jun,Glaucous-winged Gull
18,MC2,0,Jun-2022,2022,Jun,Glaucous-winged Gull
19,DW,0,Jun-2022,2022,Jun,Glaucous-winged Gull
0,OE,0,Jun-2022,2022,Jun,Great Blue Heron
1,WD,1,Jun-2022,2022,Jun,Great Blue Heron
2,SR,0,Jun-2022,2022,Jun,Great Blue Heron
3,TD1,0,Jun-2022,2022,Jun,Great Blue Heron
4,TD2,0,Jun-2022,2022,Jun,Great Blue Heron
5,TD3,0,Jun-2022,2022,Jun,Great Blue Heron
6,EF1,3,Jun-2022,2022,Jun,Great Blue Heron
7,EF2,0,Jun-2022,2022,Jun,Great Blue Heron
8,CC,1,Jun-2022,2022,Jun,Great Blue Heron
9,CS,1,Jun-2022,2022,Jun,Great Blue Heron
10,EC,1,Jun-2022,2022,Jun,Great Blue Heron
11,EM,2,Jun-2022,2022,Jun,Great Blue Heron
12,BP,1,Jun-2022,2022,Jun,Great Blue Heron
13,NF1,0,Jun-2022,2022,Jun,Great Blue Heron
14,NF2,0,Jun-2022,2022,Jun,Great Blue Heron
15,SA,0,Jun-2022,2022,Jun,Great Blue Heron
16,IM,1,Jun-2022,2022,Jun,Great Blue Heron
17,MC1,2,Jun-2022,2022,Jun,Great Blue Heron
18,MC2,1,Jun-2022,2022,Jun,Great Blue Heron
19,DW,0,Jun-2022,2022,Jun,Great Blue Heron
0,OE,0,Jun-2022,2022,Jun,Great Horned Owl
1,WD,0,Jun-2022,2022,Jun,Great Horned Owl
2,SR,0,Jun-2022,2022,Jun,Great Horned Owl
3,TD1,0,Jun-2022,2022,Jun,Great Horned Owl
4,TD2,0,Jun-2022,2022,Jun,Great Horned Owl
5,TD3,0,Jun-2022,2022,Jun,Great Horned Owl
6,EF1,0,Jun-2022,2022,Jun,Great Horned Owl
7,EF2,0,Jun-2022,2022,Jun,Great Horned Owl
8,CC,0,Jun-2022,2022,Jun,Great Horned Owl
9,CS,0,Jun-2022,2022,Jun,Great Horned Owl
10,EC,0,Jun-2022,2022,Jun,Great Horned Owl
11,EM,0,Jun-2022,2022,Jun,Great Horned Owl
12,BP,1,Jun-2022,2022,Jun,Great Horned Owl
13,NF1,0,Jun-2022,2022,Jun,Great Horned Owl
14,NF2,0,Jun-2022,2022,Jun,Great Horned Owl
15,SA,0,Jun-2022,2022,Jun,Great Horned Owl
16,IM,0,Jun-2022,2022,Jun,Great Horned Owl
17,MC1,0,Jun-2022,2022,Jun,Great Horned Owl
18,MC2,0,Jun-2022,2022,Jun,Great Horned Owl
19,DW,0,Jun-2022,2022,Jun,Great Horned Owl
0,OE,0,Jun-2022,2022,Jun,Hairy Woodpecker
1,WD,0,Jun-2022,2022,Jun,Hairy Woodpecker
2,SR,0,Jun-2022,2022,Jun,Hairy Woodpecker
3,TD1,0,Jun-2022,2022,Jun,Hairy Woodpecker
4,TD2,0,Jun-2022,2022,Jun,Hairy Woodpecker
5,TD3,0,Jun-2022,2022,Jun,Hairy Woodpecker
6,EF1,0,Jun-2022,2022,Jun,Hairy Woodpecker
7,EF2,2,Jun-2022,2022,Jun,Hairy Woodpecker
8,CC,0,Jun-2022,2022,Jun,Hairy Woodpecker
9,CS,0,Jun-2022,2022,Jun,Hairy Woodpecker
10,EC,0,Jun-2022,2022,Jun,Hairy Woodpecker
11,EM,0,Jun-2022,2022,Jun,Hairy Woodpecker
12,BP,0,Jun-2022,2022,Jun,Hairy Woodpecker
13,NF1,0,Jun-2022,2022,Jun,Hairy Woodpecker
14,NF2,0,Jun-2022,2022,Jun,Hairy Woodpecker
15,SA,0,Jun-2022,2022,Jun,Hairy Woodpecker
16,IM,0,Jun-2022,2022,Jun,Hairy Woodpecker
17,MC1,0,Jun-2022,2022,Jun,Hairy Woodpecker
18,MC2,0,Jun-2022,2022,Jun,Hairy Woodpecker
19,DW,0,Jun-2022,2022,Jun,Hairy Woodpecker
0,OE,0,Jun-2022,2022,Jun,Hammond's Flycatcher
1,WD,0,Jun-2022,2022,Jun,Hammond's Flycatcher
2,SR,0,Jun-2022,2022,Jun,Hammond's Flycatcher
3,TD1,0,Jun-2022,2022,Jun,Hammond's Flycatcher
4,TD2,0,Jun-2022,2022,Jun,Hammond's Flycatcher
5,TD3,1,Jun-2022,2022,Jun,Hammond's Flycatcher
6,EF1,0,Jun-2022,2022,Jun,Hammond's Flycatcher
7,EF2,1,Jun-2022,2022,Jun,Hammond's Flycatcher
8,CC,0,Jun-2022,2022,Jun,Hammond's Flycatcher
9,CS,0,Jun-2022,2022,Jun,Hammond's Flycatcher
10,EC,0,Jun-2022,2022,Jun,Hammond's Flycatcher
11,EM,0,Jun-2022,2022,Jun,Hammond's Flycatcher
12,BP,0,Jun-2022,2022,Jun,Hammond's Flycatcher
13,NF1,0,Jun-2022,2022,Jun,Hammond's Flycatcher
14,NF2,0,Jun-2022,2022,Jun,Hammond's Flycatcher
15,SA,0,Jun-2022,2022,Jun,Hammond's Flycatcher
16,IM,0,Jun-2022,2022,Jun,Hammond's Flycatcher
17,MC1,0,Jun-2022,2022,Jun,Hammond's Flycatcher
18,MC2,0,Jun-2022,2022,Jun,Hammond's Flycatcher
19,DW,0,Jun-2022,2022,Jun,Hammond's Flycatcher
0,OE,0,Jun-2022,2022,Jun,House Finch
1,WD,0,Jun-2022,2022,Jun,House Finch
2,SR,0,Jun-2022,2022,Jun,House Finch
3,TD1,0,Jun-2022,2022,Jun,House Finch
4,TD2,0,Jun-2022,2022,Jun,House Finch
5,TD3,0,Jun-2022,2022,Jun,House Finch
6,EF1,0,Jun-2022,2022,Jun,House Finch
7,EF2,0,Jun-2022,2022,Jun,House Finch
8,CC,0,Jun-2022,2022,Jun,House Finch
9,CS,0,Jun-2022,2022,Jun,House Finch
10,EC,0,Jun-2022,2022,Jun,House Finch
11,EM,0,Jun-2022,2022,Jun,House Finch
12,BP,5,Jun-2022,2022,Jun,House Finch
13,NF1,0,Jun-2022,2022,Jun,House Finch
14,NF2,1,Jun-2022,2022,Jun,House Finch
15,SA,0,Jun-2022,2022,Jun,House Finch
16,IM,0,Jun-2022,2022,Jun,House Finch
17,MC1,0,Jun-2022,2022,Jun,House Finch
18,MC2,0,Jun-2022,2022,Jun,House Finch
19,DW,0,Jun-2022,2022,Jun,House Finch
0,OE,0,Jun-2022,2022,Jun,House Sparrow
1,WD,0,Jun-2022,2022,Jun,House Sparrow
2,SR,0,Jun-2022,2022,Jun,House Sparrow
3,TD1,0,Jun-2022,2022,Jun,House Sparrow
4,TD2,0,Jun-2022,2022,Jun,House Sparrow
5,TD3,0,Jun-2022,2022,Jun,House Sparrow
6,EF1,0,Jun-2022,2022,Jun,House Sparrow
7,EF2,0,Jun-2022,2022,Jun,House Sparrow
8,CC,0,Jun-2022,2022,Jun,House Sparrow
9,CS,0,Jun-2022,2022,Jun,House Sparrow
10,EC,0,Jun-2022,2022,Jun,House Sparrow
11,EM,0,Jun-2022,2022,Jun,House Sparrow
12,BP,0,Jun-2022,2022,Jun,House Sparrow
13,NF1,0,Jun-2022,2022,Jun,House Sparrow
14,NF2,0,Jun-2022,2022,Jun,House Sparrow
15,SA,0,Jun-2022,2022,Jun,House Sparrow
16,IM,3,Jun-2022,2022,Jun,House Sparrow
17,MC1,0,Jun-2022,2022,Jun,House Sparrow
18,MC2,0,Jun-2022,2022,Jun,House Sparrow
19,DW,0,Jun-2022,2022,Jun,House Sparrow
0,OE,0,Jun-2022,2022,Jun,Killdeer
1,WD,0,Jun-2022,2022,Jun,Killdeer
2,SR,0,Jun-2022,2022,Jun,Killdeer
3,TD1,0,Jun-2022,2022,Jun,Killdeer
4,TD2,0,Jun-2022,2022,Jun,Killdeer
5,TD3,1,Jun-2022,2022,Jun,Killdeer
6,EF1,0,Jun-2022,2022,Jun,Killdeer
7,EF2,0,Jun-2022,2022,Jun,Killdeer
8,CC,0,Jun-2022,2022,Jun,Killdeer
9,CS,0,Jun-2022,2022,Jun,Killdeer
10,EC,0,Jun-2022,2022,Jun,Killdeer
11,EM,0,Jun-2022,2022,Jun,Killdeer
12,BP,0,Jun-2022,2022,Jun,Killdeer
13,NF1,0,Jun-2022,2022,Jun,Killdeer
14,NF2,0,Jun-2022,2022,Jun,Killdeer
15,SA,0,Jun-2022,2022,Jun,Killdeer
16,IM,0,Jun-2022,2022,Jun,Killdeer
17,MC1,0,Jun-2022,2022,Jun,Killdeer
18,MC2,0,Jun-2022,2022,Jun,Killdeer
19,DW,0,Jun-2022,2022,Jun,Killdeer
0,OE,0,Jun-2022,2022,Jun,MacGillivray's Warbler
1,WD,0,Jun-2022,2022,Jun,MacGillivray's Warbler
2,SR,0,Jun-2022,2022,Jun,MacGillivray's Warbler
3,TD1,0,Jun-2022,2022,Jun,MacGillivray's Warbler
4,TD2,2,Jun-2022,2022,Jun,MacGillivray's Warbler
5,TD3,1,Jun-2022,2022,Jun,MacGillivray's Warbler
6,EF1,0,Jun-2022,2022,Jun,MacGillivray's Warbler
7,EF2,0,Jun-2022,2022,Jun,MacGillivray's Warbler
8,CC,0,Jun-2022,2022,Jun,MacGillivray's Warbler
9,CS,0,Jun-2022,2022,Jun,MacGillivray's Warbler
10,EC,0,Jun-2022,2022,Jun,MacGillivray's Warbler
11,EM,0,Jun-2022,2022,Jun,MacGillivray's Warbler
12,BP,1,Jun-2022,2022,Jun,MacGillivray's Warbler
13,NF1,0,Jun-2022,2022,Jun,MacGillivray's Warbler
14,NF2,0,Jun-2022,2022,Jun,MacGillivray's Warbler
15,SA,0,Jun-2022,2022,Jun,MacGillivray's Warbler
16,IM,0,Jun-2022,2022,Jun,MacGillivray's Warbler
17,MC1,4,Jun-2022,2022,Jun,MacGillivray's Warbler
18,MC2,0,Jun-2022,2022,Jun,MacGillivray's Warbler
19,DW,2,Jun-2022,2022,Jun,MacGillivray's Warbler
0,OE,0,Jun-2022,2022,Jun,Mallard
1,WD,0,Jun-2022,2022,Jun,Mallard
2,SR,0,Jun-2022,2022,Jun,Mallard
3,TD1,0,Jun-2022,2022,Jun,Mallard
4,TD2,0,Jun-2022,2022,Jun,Mallard
5,TD3,0,Jun-2022,2022,Jun,Mallard
6,EF1,2,Jun-2022,2022,Jun,Mallard
7,EF2,0,Jun-2022,2022,Jun,Mallard
8,CC,2,Jun-2022,2022,Jun,Mallard
9,CS,0,Jun-2022,2022,Jun,Mallard
10,EC,0,Jun-2022,2022,Jun,Mallard
11,EM,11,Jun-2022,2022,Jun,Mallard
12,BP,10,Jun-2022,2022,Jun,Mallard
13,NF1,0,Jun-2022,2022,Jun,Mallard
14,NF2,0,Jun-2022,2022,Jun,Mallard
15,SA,0,Jun-2022,2022,Jun,Mallard
16,IM,0,Jun-2022,2022,Jun,Mallard
17,MC1,2,Jun-2022,2022,Jun,Mallard
18,MC2,1,Jun-2022,2022,Jun,Mallard
19,DW,3,Jun-2022,2022,Jun,Mallard
0,OE,0,Jun-2022,2022,Jun,Merlin
1,WD,0,Jun-2022,2022,Jun,Merlin
2,SR,0,Jun-2022,2022,Jun,Merlin
3,TD1,0,Jun-2022,2022,Jun,Merlin
4,TD2,0,Jun-2022,2022,Jun,Merlin
5,TD3,0,Jun-2022,2022,Jun,Merlin
6,EF1,0,Jun-2022,2022,Jun,Merlin
7,EF2,0,Jun-2022,2022,Jun,Merlin
8,CC,0,Jun-2022,2022,Jun,Merlin
9,CS,0,Jun-2022,2022,Jun,Merlin
10,EC,0,Jun-2022,2022,Jun,Merlin
11,EM,0,Jun-2022,2022,Jun,Merlin
12,BP,1,Jun-2022,2022,Jun,Merlin
13,NF1,0,Jun-2022,2022,Jun,Merlin
14,NF2,0,Jun-2022,2022,Jun,Merlin
15,SA,0,Jun-2022,2022,Jun,Merlin
16,IM,0,Jun-2022,2022,Jun,Merlin
17,MC1,0,Jun-2022,2022,Jun,Merlin
18,MC2,0,Jun-2022,2022,Jun,Merlin
19,DW,0,Jun-2022,2022,Jun,Merlin
0,OE,0,Jun-2022,2022,Jun,Northern Flicker
1,WD,0,Jun-2022,2022,Jun,Northern Flicker
2,SR,0,Jun-2022,2022,Jun,Northern Flicker
3,TD1,0,Jun-2022,2022,Jun,Northern Flicker
4,TD2,0,Jun-2022,2022,Jun,Northern Flicker
5,TD3,0,Jun-2022,2022,Jun,Northern Flicker
6,EF1,0,Jun-2022,2022,Jun,Northern Flicker
7,EF2,0,Jun-2022,2022,Jun,Northern Flicker
8,CC,0,Jun-2022,2022,Jun,Northern Flicker
9,CS,1,Jun-2022,2022,Jun,Northern Flicker
10,EC,0,Jun-2022,2022,Jun,Northern Flicker
11,EM,0,Jun-2022,2022,Jun,Northern Flicker
12,BP,4,Jun-2022,2022,Jun,Northern Flicker
13,NF1,0,Jun-2022,2022,Jun,Northern Flicker
14,NF2,0,Jun-2022,2022,Jun,Northern Flicker
15,SA,0,Jun-2022,2022,Jun,Northern Flicker
16,IM,0,Jun-2022,2022,Jun,Northern Flicker
17,MC1,2,Jun-2022,2022,Jun,Northern Flicker
18,MC2,1,Jun-2022,2022,Jun,Northern Flicker
19,DW,0,Jun-2022,2022,Jun,Northern Flicker
0,OE,0,Jun-2022,2022,Jun,Northwestern Crow
1,WD,0,Jun-2022,2022,Jun,Northwestern Crow
2,SR,2,Jun-2022,2022,Jun,Northwestern Crow
3,TD1,4,Jun-2022,2022,Jun,Northwestern Crow
4,TD2,3,Jun-2022,2022,Jun,Northwestern Crow
5,TD3,0,Jun-2022,2022,Jun,Northwestern Crow
6,EF1,5,Jun-2022,2022,Jun,Northwestern Crow
7,EF2,4,Jun-2022,2022,Jun,Northwestern Crow
8,CC,8,Jun-2022,2022,Jun,Northwestern Crow
9,CS,0,Jun-2022,2022,Jun,Northwestern Crow
10,EC,0,Jun-2022,2022,Jun,Northwestern Crow
11,EM,0,Jun-2022,2022,Jun,Northwestern Crow
12,BP,4,Jun-2022,2022,Jun,Northwestern Crow
13,NF1,0,Jun-2022,2022,Jun,Northwestern Crow
14,NF2,0,Jun-2022,2022,Jun,Northwestern Crow
15,SA,0,Jun-2022,2022,Jun,Northwestern Crow
16,IM,0,Jun-2022,2022,Jun,Northwestern Crow
17,MC1,8,Jun-2022,2022,Jun,Northwestern Crow
18,MC2,0,Jun-2022,2022,Jun,Northwestern Crow
19,DW,0,Jun-2022,2022,Jun,Northwestern Crow
0,OE,0,Jun-2022,2022,Jun,Nthn. Rough-winged Swallow
1,WD,0,Jun-2022,2022,Jun,Nthn. Rough-winged Swallow
2,SR,0,Jun-2022,2022,Jun,Nthn. Rough-winged Swallow
3,TD1,0,Jun-2022,2022,Jun,Nthn. Rough-winged Swallow
4,TD2,0,Jun-2022,2022,Jun,Nthn. Rough-winged Swallow
5,TD3,0,Jun-2022,2022,Jun,Nthn. Rough-winged Swallow
6,EF1,1,Jun-2022,2022,Jun,Nthn. Rough-winged Swallow
7,EF2,0,Jun-2022,2022,Jun,Nthn. Rough-winged Swallow
8,CC,0,Jun-2022,2022,Jun,Nthn. Rough-winged Swallow
9,CS,0,Jun-2022,2022,Jun,Nthn. Rough-winged Swallow
10,EC,1,Jun-2022,2022,Jun,Nthn. Rough-winged Swallow
11,EM,0,Jun-2022,2022,Jun,Nthn. Rough-winged Swallow
12,BP,0,Jun-2022,2022,Jun,Nthn. Rough-winged Swallow
13,NF1,0,Jun-2022,2022,Jun,Nthn. Rough-winged Swallow
14,NF2,0,Jun-2022,2022,Jun,Nthn. Rough-winged Swallow
15,SA,0,Jun-2022,2022,Jun,Nthn. Rough-winged Swallow
16,IM,2,Jun-2022,2022,Jun,Nthn. Rough-winged Swallow
17,MC1,0,Jun-2022,2022,Jun,Nthn. Rough-winged Swallow
18,MC2,0,Jun-2022,2022,Jun,Nthn. Rough-winged Swallow
19,DW,0,Jun-2022,2022,Jun,Nthn. Rough-winged Swallow
0,OE,0,Jun-2022,2022,Jun,Orange-crowned Warbler
1,WD,0,Jun-2022,2022,Jun,Orange-crowned Warbler
2,SR,0,Jun-2022,2022,Jun,Orange-crowned Warbler
3,TD1,0,Jun-2022,2022,Jun,Orange-crowned Warbler
4,TD2,0,Jun-2022,2022,Jun,Orange-crowned Warbler
5,TD3,0,Jun-2022,2022,Jun,Orange-crowned Warbler
6,EF1,0,Jun-2022,2022,Jun,Orange-crowned Warbler
7,EF2,0,Jun-2022,2022,Jun,Orange-crowned Warbler
8,CC,0,Jun-2022,2022,Jun,Orange-crowned Warbler
9,CS,0,Jun-2022,2022,Jun,Orange-crowned Warbler
10,EC,0,Jun-2022,2022,Jun,Orange-crowned Warbler
11,EM,0,Jun-2022,2022,Jun,Orange-crowned Warbler
12,BP,0,Jun-2022,2022,Jun,Orange-crowned Warbler
13,NF1,0,Jun-2022,2022,Jun,Orange-crowned Warbler
14,NF2,0,Jun-2022,2022,Jun,Orange-crowned Warbler
15,SA,0,Jun-2022,2022,Jun,Orange-crowned Warbler
16,IM,0,Jun-2022,2022,Jun,Orange-crowned Warbler
17,MC1,1,Jun-2022,2022,Jun,Orange-crowned Warbler
18,MC2,0,Jun-2022,2022,Jun,Orange-crowned Warbler
19,DW,0,Jun-2022,2022,Jun,Orange-crowned Warbler
0,OE,0,Jun-2022,2022,Jun,Osprey
1,WD,0,Jun-2022,2022,Jun,Osprey
2,SR,0,Jun-2022,2022,Jun,Osprey
3,TD1,0,Jun-2022,2022,Jun,Osprey
4,TD2,0,Jun-2022,2022,Jun,Osprey
5,TD3,0,Jun-2022,2022,Jun,Osprey
6,EF1,0,Jun-2022,2022,Jun,Osprey
7,EF2,0,Jun-2022,2022,Jun,Osprey
8,CC,0,Jun-2022,2022,Jun,Osprey
9,CS,0,Jun-2022,2022,Jun,Osprey
10,EC,0,Jun-2022,2022,Jun,Osprey
11,EM,1,Jun-2022,2022,Jun,Osprey
12,BP,0,Jun-2022,2022,Jun,Osprey
13,NF1,0,Jun-2022,2022,Jun,Osprey
14,NF2,0,Jun-2022,2022,Jun,Osprey
15,SA,0,Jun-2022,2022,Jun,Osprey
16,IM,0,Jun-2022,2022,Jun,Osprey
17,MC1,1,Jun-2022,2022,Jun,Osprey
18,MC2,0,Jun-2022,2022,Jun,Osprey
19,DW,0,Jun-2022,2022,Jun,Osprey
0,OE,0,Jun-2022,2022,Jun,Pacific-slope Flycatcher
1,WD,0,Jun-2022,2022,Jun,Pacific-slope Flycatcher
2,SR,0,Jun-2022,2022,Jun,Pacific-slope Flycatcher
3,TD1,0,Jun-2022,2022,Jun,Pacific-slope Flycatcher
4,TD2,0,Jun-2022,2022,Jun,Pacific-slope Flycatcher
5,TD3,6,Jun-2022,2022,Jun,Pacific-slope Flycatcher
6,EF1,0,Jun-2022,2022,Jun,Pacific-slope Flycatcher
7,EF2,1,Jun-2022,2022,Jun,Pacific-slope Flycatcher
8,CC,0,Jun-2022,2022,Jun,Pacific-slope Flycatcher
9,CS,4,Jun-2022,2022,Jun,Pacific-slope Flycatcher
10,EC,0,Jun-2022,2022,Jun,Pacific-slope Flycatcher
11,EM,0,Jun-2022,2022,Jun,Pacific-slope Flycatcher
12,BP,1,Jun-2022,2022,Jun,Pacific-slope Flycatcher
13,NF1,0,Jun-2022,2022,Jun,Pacific-slope Flycatcher
14,NF2,0,Jun-2022,2022,Jun,Pacific-slope Flycatcher
15,SA,1,Jun-2022,2022,Jun,Pacific-slope Flycatcher
16,IM,0,Jun-2022,2022,Jun,Pacific-slope Flycatcher
17,MC1,0,Jun-2022,2022,Jun,Pacific-slope Flycatcher
18,MC2,2,Jun-2022,2022,Jun,Pacific-slope Flycatcher
19,DW,0,Jun-2022,2022,Jun,Pacific-slope Flycatcher
0,OE,0,Jun-2022,2022,Jun,Pine Siskin
1,WD,0,Jun-2022,2022,Jun,Pine Siskin
2,SR,0,Jun-2022,2022,Jun,Pine Siskin
3,TD1,0,Jun-2022,2022,Jun,Pine Siskin
4,TD2,0,Jun-2022,2022,Jun,Pine Siskin
5,TD3,0,Jun-2022,2022,Jun,Pine Siskin
6,EF1,0,Jun-2022,2022,Jun,Pine Siskin
7,EF2,0,Jun-2022,2022,Jun,Pine Siskin
8,CC,0,Jun-2022,2022,Jun,Pine Siskin
9,CS,0,Jun-2022,2022,Jun,Pine Siskin
10,EC,0,Jun-2022,2022,Jun,Pine Siskin
11,EM,0,Jun-2022,2022,Jun,Pine Siskin
12,BP,20,Jun-2022,2022,Jun,Pine Siskin
13,NF1,0,Jun-2022,2022,Jun,Pine Siskin
14,NF2,5,Jun-2022,2022,Jun,Pine Siskin
15,SA,0,Jun-2022,2022,Jun,Pine Siskin
16,IM,0,Jun-2022,2022,Jun,Pine Siskin
17,MC1,0,Jun-2022,2022,Jun,Pine Siskin
18,MC2,0,Jun-2022,2022,Jun,Pine Siskin
19,DW,0,Jun-2022,2022,Jun,Pine Siskin
0,OE,0,Jun-2022,2022,Jun,Purple Finch
1,WD,0,Jun-2022,2022,Jun,Purple Finch
2,SR,0,Jun-2022,2022,Jun,Purple Finch
3,TD1,0,Jun-2022,2022,Jun,Purple Finch
4,TD2,0,Jun-2022,2022,Jun,Purple Finch
5,TD3,0,Jun-2022,2022,Jun,Purple Finch
6,EF1,0,Jun-2022,2022,Jun,Purple Finch
7,EF2,0,Jun-2022,2022,Jun,Purple Finch
8,CC,1,Jun-2022,2022,Jun,Purple Finch
9,CS,4,Jun-2022,2022,Jun,Purple Finch
10,EC,0,Jun-2022,2022,Jun,Purple Finch
11,EM,0,Jun-2022,2022,Jun,Purple Finch
12,BP,2,Jun-2022,2022,Jun,Purple Finch
13,NF1,0,Jun-2022,2022,Jun,Purple Finch
14,NF2,0,Jun-2022,2022,Jun,Purple Finch
15,SA,0,Jun-2022,2022,Jun,Purple Finch
16,IM,0,Jun-2022,2022,Jun,Purple Finch
17,MC1,0,Jun-2022,2022,Jun,Purple Finch
18,MC2,0,Jun-2022,2022,Jun,Purple Finch
19,DW,0,Jun-2022,2022,Jun,Purple Finch
0,OE,0,Jun-2022,2022,Jun,Purple Martin
1,WD,0,Jun-2022,2022,Jun,Purple Martin
2,SR,0,Jun-2022,2022,Jun,Purple Martin
3,TD1,0,Jun-2022,2022,Jun,Purple Martin
4,TD2,0,Jun-2022,2022,Jun,Purple Martin
5,TD3,0,Jun-2022,2022,Jun,Purple Martin
6,EF1,0,Jun-2022,2022,Jun,Purple Martin
7,EF2,0,Jun-2022,2022,Jun,Purple Martin
8,CC,9,Jun-2022,2022,Jun,Purple Martin
9,CS,0,Jun-2022,2022,Jun,Purple Martin
10,EC,0,Jun-2022,2022,Jun,Purple Martin
11,EM,6,Jun-2022,2022,Jun,Purple Martin
12,BP,0,Jun-2022,2022,Jun,Purple Martin
13,NF1,0,Jun-2022,2022,Jun,Purple Martin
14,NF2,0,Jun-2022,2022,Jun,Purple Martin
15,SA,0,Jun-2022,2022,Jun,Purple Martin
16,IM,0,Jun-2022,2022,Jun,Purple Martin
17,MC1,0,Jun-2022,2022,Jun,Purple Martin
18,MC2,0,Jun-2022,2022,Jun,Purple Martin
19,DW,0,Jun-2022,2022,Jun,Purple Martin
0,OE,0,Jun-2022,2022,Jun,Red-breasted Sapsucker
1,WD,0,Jun-2022,2022,Jun,Red-breasted Sapsucker
2,SR,0,Jun-2022,2022,Jun,Red-breasted Sapsucker
3,TD1,0,Jun-2022,2022,Jun,Red-breasted Sapsucker
4,TD2,0,Jun-2022,2022,Jun,Red-breasted Sapsucker
5,TD3,3,Jun-2022,2022,Jun,Red-breasted Sapsucker
6,EF1,0,Jun-2022,2022,Jun,Red-breasted Sapsucker
7,EF2,1,Jun-2022,2022,Jun,Red-breasted Sapsucker
8,CC,0,Jun-2022,2022,Jun,Red-breasted Sapsucker
9,CS,0,Jun-2022,2022,Jun,Red-breasted Sapsucker
10,EC,0,Jun-2022,2022,Jun,Red-breasted Sapsucker
11,EM,0,Jun-2022,2022,Jun,Red-breasted Sapsucker
12,BP,0,Jun-2022,2022,Jun,Red-breasted Sapsucker
13,NF1,0,Jun-2022,2022,Jun,Red-breasted Sapsucker
14,NF2,0,Jun-2022,2022,Jun,Red-breasted Sapsucker
15,SA,0,Jun-2022,2022,Jun,Red-breasted Sapsucker
16,IM,0,Jun-2022,2022,Jun,Red-breasted Sapsucker
17,MC1,0,Jun-2022,2022,Jun,Red-breasted Sapsucker
18,MC2,0,Jun-2022,2022,Jun,Red-breasted Sapsucker
19,DW,0,Jun-2022,2022,Jun,Red-breasted Sapsucker
0,OE,0,Jun-2022,2022,Jun,Red-eyed Vireo
1,WD,0,Jun-2022,2022,Jun,Red-eyed Vireo
2,SR,0,Jun-2022,2022,Jun,Red-eyed Vireo
3,TD1,0,Jun-2022,2022,Jun,Red-eyed Vireo
4,TD2,0,Jun-2022,2022,Jun,Red-eyed Vireo
5,TD3,5,Jun-2022,2022,Jun,Red-eyed Vireo
6,EF1,0,Jun-2022,2022,Jun,Red-eyed Vireo
7,EF2,0,Jun-2022,2022,Jun,Red-eyed Vireo
8,CC,0,Jun-2022,2022,Jun,Red-eyed Vireo
9,CS,0,Jun-2022,2022,Jun,Red-eyed Vireo
10,EC,0,Jun-2022,2022,Jun,Red-eyed Vireo
11,EM,0,Jun-2022,2022,Jun,Red-eyed Vireo
12,BP,0,Jun-2022,2022,Jun,Red-eyed Vireo
13,NF1,0,Jun-2022,2022,Jun,Red-eyed Vireo
14,NF2,0,Jun-2022,2022,Jun,Red-eyed Vireo
15,SA,0,Jun-2022,2022,Jun,Red-eyed Vireo
16,IM,0,Jun-2022,2022,Jun,Red-eyed Vireo
17,MC1,0,Jun-2022,2022,Jun,Red-eyed Vireo
18,MC2,0,Jun-2022,2022,Jun,Red-eyed Vireo
19,DW,0,Jun-2022,2022,Jun,Red-eyed Vireo
0,OE,0,Jun-2022,2022,Jun,Red-winged Blackbird
1,WD,3,Jun-2022,2022,Jun,Red-winged Blackbird
2,SR,0,Jun-2022,2022,Jun,Red-winged Blackbird
3,TD1,0,Jun-2022,2022,Jun,Red-winged Blackbird
4,TD2,1,Jun-2022,2022,Jun,Red-winged Blackbird
5,TD3,0,Jun-2022,2022,Jun,Red-winged Blackbird
6,EF1,27,Jun-2022,2022,Jun,Red-winged Blackbird
7,EF2,0,Jun-2022,2022,Jun,Red-winged Blackbird
8,CC,1,Jun-2022,2022,Jun,Red-winged Blackbird
9,CS,0,Jun-2022,2022,Jun,Red-winged Blackbird
10,EC,0,Jun-2022,2022,Jun,Red-winged Blackbird
11,EM,12,Jun-2022,2022,Jun,Red-winged Blackbird
12,BP,7,Jun-2022,2022,Jun,Red-winged Blackbird
13,NF1,9,Jun-2022,2022,Jun,Red-winged Blackbird
14,NF2,5,Jun-2022,2022,Jun,Red-winged Blackbird
15,SA,2,Jun-2022,2022,Jun,Red-winged Blackbird
16,IM,6,Jun-2022,2022,Jun,Red-winged Blackbird
17,MC1,11,Jun-2022,2022,Jun,Red-winged Blackbird
18,MC2,0,Jun-2022,2022,Jun,Red-winged Blackbird
19,DW,0,Jun-2022,2022,Jun,Red-winged Blackbird
0,OE,0,Jun-2022,2022,Jun,Rock Dove
1,WD,0,Jun-2022,2022,Jun,Rock Dove
2,SR,0,Jun-2022,2022,Jun,Rock Dove
